,price
1792,8.39375
1793,8.39375
1794,8.39375
1795,8.39375
1796,8.61375
1797,8.61375
1798,8.61375
1799,8.61375
1800,7.171250000000001
1801,7.171250000000001
1802,7.171250000000001
1803,7.171250000000001
1804,6.82625
1805,6.82625
1806,6.82625
1807,6.82625
1808,6.54
1809,6.54
1810,6.54
1811,6.54
1812,6.44125
1813,6.44125
1814,6.44125
1815,6.44125
1816,6.225
1817,6.225
1818,6.225
1819,6.225
1820,5.9675
1821,5.9675
1822,5.9675
1823,5.9675
1824,5.87625
1825,5.87625
1826,5.87625
1827,5.87625
1828,6.1
1829,6.1
1830,6.1
1831,6.1
1832,6.1125
1833,6.1125
1834,6.1125
1835,6.1125
1836,6.20375
1837,6.20375
1838,6.20375
1839,6.20375
1840,6.19125
1841,6.19125
1842,6.19125
1843,6.19125
1844,5.83625
1845,5.83625
1846,5.83625
1847,5.83625
1848,5.845000000000001
1849,5.845000000000001
1850,5.845000000000001
1851,5.845000000000001
1852,6.36
1853,6.36
1854,6.36
1855,6.36
1856,6.5475
1857,6.5475
1858,6.5475
1859,6.5475
1860,6.258749999999999
1861,6.258749999999999
1862,6.258749999999999
1863,6.258749999999999
1864,6.16625
1865,6.16625
1866,6.16625
1867,6.16625
1868,6.1225
1869,6.1225
1870,6.1225
1871,6.1225
1872,5.925000000000001
1873,5.925000000000001
1874,5.925000000000001
1875,5.925000000000001
1876,6.65
1877,6.65
1878,6.65
1879,6.65
1880,6.92375
1881,6.92375
1882,6.92375
1883,6.92375
1884,7.2525
1885,7.2525
1886,7.2525
1887,7.2525
1888,8.335
1889,8.335
1890,8.335
1891,8.335
1892,8.67875
1893,8.67875
1894,8.67875
1895,8.67875
1896,8.71875
1897,8.71875
1898,8.71875
1899,8.71875
1900,8.47875
1901,8.47875
1902,8.47875
1903,8.47875
1904,7.171250000000001
1905,7.171250000000001
1906,7.171250000000001
1907,7.171250000000001
1908,7.445
1909,7.445
1910,7.445
1911,7.445
1912,6.50875
1913,6.50875
1914,6.50875
1915,6.50875
1916,6.942500000000001
1917,6.942500000000001
1918,6.942500000000001
1919,6.942500000000001
1920,6.6275
1921,6.6275
1922,6.6275
1923,6.6275
1924,6.5125
1925,6.5125
1926,6.5125
1927,6.5125
1928,6.41375
1929,6.41375
1930,6.41375
1931,6.41375
1932,6.3925
1933,6.3925
1934,6.3925
1935,6.3925
1936,6.65375
1937,6.65375
1938,6.65375
1939,6.65375
1940,8.395
1941,8.395
1942,8.395
1943,8.395
1944,9.9525
1945,9.9525
1946,9.9525
1947,9.9525
1948,11.0075
1949,11.0075
1950,11.0075
1951,11.0075
1952,10.75125
1953,10.75125
1954,10.75125
1955,10.75125
1956,10.005000000000003
1957,10.005000000000003
1958,10.005000000000003
1959,10.005000000000003
1960,9.375
1961,9.375
1962,9.375
1963,9.375
1964,8.83125
1965,8.83125
1966,8.83125
1967,8.83125
1968,8.945
1969,8.945
1970,8.945
1971,8.945
1972,9.00375
1973,9.00375
1974,9.00375
1975,9.00375
1976,9.56125
1977,9.56125
1978,9.56125
1979,9.56125
1980,10.135000000000002
1981,10.135000000000002
1982,10.135000000000002
1983,10.135000000000002
1984,11.04375
1985,11.04375
1986,11.04375
1987,11.04375
1988,11.0625
1989,11.0625
1990,11.0625
1991,11.0625
1992,9.99125
1993,9.99125
1994,9.99125
1995,9.99125
1996,9.21125
1997,9.21125
1998,9.21125
1999,9.21125
2000,8.5425
2001,8.5425
2002,8.5425
2003,8.5425
2004,7.47875
2005,7.47875
2006,7.47875
2007,7.47875
2008,6.866250000000001
2009,6.866250000000001
2010,6.866250000000001
2011,6.866250000000001
2012,6.77375
2013,6.77375
2014,6.77375
2015,6.77375
2016,6.75625
2017,6.75625
2018,6.75625
2019,6.75625
2020,6.69
2021,6.69
2022,6.69
2023,6.69
2024,6.49625
2025,6.49625
2026,6.49625
2027,6.49625
2028,6.494999999999999
2029,6.494999999999999
2030,6.494999999999999
2031,6.494999999999999
2032,6.50375
2033,6.50375
2034,6.50375
2035,6.50375
2036,7.79125
2037,7.79125
2038,7.79125
2039,7.79125
2040,9.23875
2041,9.23875
2042,9.23875
2043,9.23875
2044,10.028749999999999
2045,10.028749999999999
2046,10.028749999999999
2047,10.028749999999999
2048,9.575
2049,9.575
2050,9.575
2051,9.575
2052,9.27375
2053,9.27375
2054,9.27375
2055,9.27375
2056,8.7575
2057,8.7575
2058,8.7575
2059,8.7575
2060,7.75875
2061,7.75875
2062,7.75875
2063,7.75875
2064,7.30625
2065,7.30625
2066,7.30625
2067,7.30625
2068,7.46125
2069,7.46125
2070,7.46125
2071,7.46125
2072,8.13625
2073,8.13625
2074,8.13625
2075,8.13625
2076,8.77625
2077,8.77625
2078,8.77625
2079,8.77625
2080,9.85
2081,9.85
2082,9.85
2083,9.85
2084,9.26625
2085,9.26625
2086,9.26625
2087,9.26625
2088,8.0575
2089,8.0575
2090,8.0575
2091,8.0575
2092,7.2925
2093,7.2925
2094,7.2925
2095,7.2925
2096,6.9225
2097,6.9225
2098,6.9225
2099,6.9225
2100,7.07375
2101,7.07375
2102,7.07375
2103,7.07375
2104,6.715
2105,6.715
2106,6.715
2107,6.715
2108,6.65
2109,6.65
2110,6.65
2111,6.65
2112,6.74
2113,6.74
2114,6.74
2115,6.74
2116,6.63875
2117,6.63875
2118,6.63875
2119,6.63875
2120,6.39875
2121,6.39875
2122,6.39875
2123,6.39875
2124,6.3775
2125,6.3775
2126,6.3775
2127,6.3775
2128,6.88125
2129,6.88125
2130,6.88125
2131,6.88125
2132,7.995
2133,7.995
2134,7.995
2135,7.995
2136,10.318749999999998
2137,10.318749999999998
2138,10.318749999999998
2139,10.318749999999998
2140,11.51875
2141,11.51875
2142,11.51875
2143,11.51875
2144,11.70625
2145,11.70625
2146,11.70625
2147,11.70625
2148,11.49125
2149,11.49125
2150,11.49125
2151,11.49125
2152,11.00875
2153,11.00875
2154,11.00875
2155,11.00875
2156,10.619999999999997
2157,10.619999999999997
2158,10.619999999999997
2159,10.619999999999997
2160,10.49875
2161,10.49875
2162,10.49875
2163,10.49875
2164,10.69875
2165,10.69875
2166,10.69875
2167,10.69875
2168,10.85875
2169,10.85875
2170,10.85875
2171,10.85875
2172,10.619999999999997
2173,10.619999999999997
2174,10.619999999999997
2175,10.619999999999997
2176,11.251250000000002
2177,11.251250000000002
2178,11.251250000000002
2179,11.251250000000002
2180,11.720000000000002
2181,11.720000000000002
2182,11.720000000000002
2183,11.720000000000002
2184,11.3175
2185,11.3175
2186,11.3175
2187,11.3175
2188,9.81125
2189,9.81125
2190,9.81125
2191,9.81125
2192,8.61625
2193,8.61625
2194,8.61625
2195,8.61625
2196,8.1375
2197,8.1375
2198,8.1375
2199,8.1375
2200,7.375
2201,7.375
2202,7.375
2203,7.375
2204,7.735000000000001
2205,7.735000000000001
2206,7.735000000000001
2207,7.735000000000001
2208,7.385
2209,7.385
2210,7.385
2211,7.385
2212,7.2375
2213,7.2375
2214,7.2375
2215,7.2375
2216,7.04625
2217,7.04625
2218,7.04625
2219,7.04625
2220,7.11875
2221,7.11875
2222,7.11875
2223,7.11875
2224,7.69125
2225,7.69125
2226,7.69125
2227,7.69125
2228,9.4975
2229,9.4975
2230,9.4975
2231,9.4975
2232,12.38375
2233,12.38375
2234,12.38375
2235,12.38375
2236,14.13375
2237,14.13375
2238,14.13375
2239,14.13375
2240,13.903750000000002
2241,13.903750000000002
2242,13.903750000000002
2243,13.903750000000002
2244,13.53125
2245,13.53125
2246,13.53125
2247,13.53125
2248,12.96125
2249,12.96125
2250,12.96125
2251,12.96125
2252,12.29125
2253,12.29125
2254,12.29125
2255,12.29125
2256,11.57875
2257,11.57875
2258,11.57875
2259,11.57875
2260,11.232500000000002
2261,11.232500000000002
2262,11.232500000000002
2263,11.232500000000002
2264,11.30625
2265,11.30625
2266,11.30625
2267,11.30625
2268,11.876250000000002
2269,11.876250000000002
2270,11.876250000000002
2271,11.876250000000002
2272,13.3525
2273,13.3525
2274,13.3525
2275,13.3525
2276,15.1825
2277,15.1825
2278,15.1825
2279,15.1825
2280,12.7575
2281,12.7575
2282,12.7575
2283,12.7575
2284,11.1675
2285,11.1675
2286,11.1675
2287,11.1675
2288,9.30375
2289,9.30375
2290,9.30375
2291,9.30375
2292,8.74
2293,8.74
2294,8.74
2295,8.74
2296,7.973749999999999
2297,7.973749999999999
2298,7.973749999999999
2299,7.973749999999999
2300,8.07875
2301,8.07875
2302,8.07875
2303,8.07875
2304,7.58
2305,7.58
2306,7.58
2307,7.58
2308,7.225
2309,7.225
2310,7.225
2311,7.225
2312,6.93
2313,6.93
2314,6.93
2315,6.93
2316,6.91
2317,6.91
2318,6.91
2319,6.91
2320,7.3725
2321,7.3725
2322,7.3725
2323,7.3725
2324,8.8875
2325,8.8875
2326,8.8875
2327,8.8875
2328,10.56
2329,10.56
2330,10.56
2331,10.56
2332,12.125
2333,12.125
2334,12.125
2335,12.125
2336,11.705000000000002
2337,11.705000000000002
2338,11.705000000000002
2339,11.705000000000002
2340,10.625
2341,10.625
2342,10.625
2343,10.625
2344,9.75
2345,9.75
2346,9.75
2347,9.75
2348,8.97625
2349,8.97625
2350,8.97625
2351,8.97625
2352,8.73375
2353,8.73375
2354,8.73375
2355,8.73375
2356,8.58
2357,8.58
2358,8.58
2359,8.58
2360,8.1975
2361,8.1975
2362,8.1975
2363,8.1975
2364,8.135
2365,8.135
2366,8.135
2367,8.135
2368,8.85875
2369,8.85875
2370,8.85875
2371,8.85875
2372,8.9675
2373,8.9675
2374,8.9675
2375,8.9675
2376,7.31375
2377,7.31375
2378,7.31375
2379,7.31375
2380,6.3475
2381,6.3475
2382,6.3475
2383,6.3475
2384,6.390000000000001
2385,6.390000000000001
2386,6.390000000000001
2387,6.390000000000001
2388,5.895
2389,5.895
2390,5.895
2391,5.895
2392,5.3625
2393,5.3625
2394,5.3625
2395,5.3625
2396,5.536250000000001
2397,5.536250000000001
2398,5.536250000000001
2399,5.536250000000001
2400,5.32625
2401,5.32625
2402,5.32625
2403,5.32625
2404,5.313749999999999
2405,5.313749999999999
2406,5.313749999999999
2407,5.313749999999999
2408,5.244999999999999
2409,5.244999999999999
2410,5.244999999999999
2411,5.244999999999999
2412,5.20625
2413,5.20625
2414,5.20625
2415,5.20625
2416,5.09
2417,5.09
2418,5.09
2419,5.09
2420,5.19125
2421,5.19125
2422,5.19125
2423,5.19125
2424,5.295
2425,5.295
2426,5.295
2427,5.295
2428,6.42125
2429,6.42125
2430,6.42125
2431,6.42125
2432,7.035
2433,7.035
2434,7.035
2435,7.035
2436,7.327500000000001
2437,7.327500000000001
2438,7.327500000000001
2439,7.327500000000001
2440,7.3975
2441,7.3975
2442,7.3975
2443,7.3975
2444,7.09
2445,7.09
2446,7.09
2447,7.09
2448,7.18
2449,7.18
2450,7.18
2451,7.18
2452,6.665
2453,6.665
2454,6.665
2455,6.665
2456,6.6
2457,6.6
2458,6.6
2459,6.6
2460,6.555
2461,6.555
2462,6.555
2463,6.555
2464,6.99375
2465,6.99375
2466,6.99375
2467,6.99375
2468,7.24
2469,7.24
2470,7.24
2471,7.24
2472,6.7225
2473,6.7225
2474,6.7225
2475,6.7225
2476,5.9975000000000005
2477,5.9975000000000005
2478,5.9975000000000005
2479,5.9975000000000005
2480,5.623750000000001
2481,5.623750000000001
2482,5.623750000000001
2483,5.623750000000001
2484,5.4875
2485,5.4875
2486,5.4875
2487,5.4875
2488,4.71875
2489,4.71875
2490,4.71875
2491,4.71875
2492,3.5525
2493,3.5525
2494,3.5525
2495,3.5525
2496,3.06
2497,3.06
2498,3.06
2499,3.06
2500,2.4975
2501,2.4975
2502,2.4975
2503,2.4975
2504,2.26625
2505,2.26625
2506,2.26625
2507,2.26625
2508,1.70125
2509,1.70125
2510,1.70125
2511,1.70125
2512,1.9175
2513,1.9175
2514,1.9175
2515,1.9175
2516,0.45625
2517,0.45625
2518,0.45625
2519,0.45625
2520,3.05875
2521,3.05875
2522,3.05875
2523,3.05875
2524,3.38
2525,3.38
2526,3.38
2527,3.38
2528,4.12125
2529,4.12125
2530,4.12125
2531,4.12125
2532,4.8825
2533,4.8825
2534,4.8825
2535,4.8825
2536,5.50625
2537,5.50625
2538,5.50625
2539,5.50625
2540,5.8575
2541,5.8575
2542,5.8575
2543,5.8575
2544,5.37125
2545,5.37125
2546,5.37125
2547,5.37125
2548,5.147500000000001
2549,5.147500000000001
2550,5.147500000000001
2551,5.147500000000001
2552,5.0625
2553,5.0625
2554,5.0625
2555,5.0625
2556,5.147500000000001
2557,5.147500000000001
2558,5.147500000000001
2559,5.147500000000001
2560,5.90625
2561,5.90625
2562,5.90625
2563,5.90625
2564,6.58
2565,6.58
2566,6.58
2567,6.58
2568,6.62
2569,6.62
2570,6.62
2571,6.62
2572,6.305
2573,6.305
2574,6.305
2575,6.305
2576,5.9675
2577,5.9675
2578,5.9675
2579,5.9675
2580,6.3525
2581,6.3525
2582,6.3525
2583,6.3525
2584,5.60125
2585,5.60125
2586,5.60125
2587,5.60125
2588,5.300000000000001
2589,5.300000000000001
2590,5.300000000000001
2591,5.300000000000001
2592,5.12125
2593,5.12125
2594,5.12125
2595,5.12125
2596,5.0525
2597,5.0525
2598,5.0525
2599,5.0525
2600,4.725
2601,4.725
2602,4.725
2603,4.725
2604,4.76125
2605,4.76125
2606,4.76125
2607,4.76125
2608,5.22875
2609,5.22875
2610,5.22875
2611,5.22875
2612,6.63625
2613,6.63625
2614,6.63625
2615,6.63625
2616,8.005
2617,8.005
2618,8.005
2619,8.005
2620,8.11
2621,8.11
2622,8.11
2623,8.11
2624,7.775
2625,7.775
2626,7.775
2627,7.775
2628,7.2975
2629,7.2975
2630,7.2975
2631,7.2975
2632,6.99
2633,6.99
2634,6.99
2635,6.99
2636,6.89
2637,6.89
2638,6.89
2639,6.89
2640,6.42
2641,6.42
2642,6.42
2643,6.42
2644,6.07875
2645,6.07875
2646,6.07875
2647,6.07875
2648,5.9175
2649,5.9175
2650,5.9175
2651,5.9175
2652,6.10375
2653,6.10375
2654,6.10375
2655,6.10375
2656,7.60375
2657,7.60375
2658,7.60375
2659,7.60375
2660,7.455
2661,7.455
2662,7.455
2663,7.455
2664,6.796249999999999
2665,6.796249999999999
2666,6.796249999999999
2667,6.796249999999999
2668,5.942499999999999
2669,5.942499999999999
2670,5.942499999999999
2671,5.942499999999999
2672,5.71125
2673,5.71125
2674,5.71125
2675,5.71125
2676,5.795
2677,5.795
2678,5.795
2679,5.795
2680,5.48875
2681,5.48875
2682,5.48875
2683,5.48875
2684,5.608750000000001
2685,5.608750000000001
2686,5.608750000000001
2687,5.608750000000001
2688,6.008750000000001
2689,6.008750000000001
2690,6.008750000000001
2691,6.008750000000001
2692,5.936250000000001
2693,5.936250000000001
2694,5.936250000000001
2695,5.936250000000001
2696,5.57375
2697,5.57375
2698,5.57375
2699,5.57375
2700,5.74625
2701,5.74625
2702,5.74625
2703,5.74625
2704,5.8075
2705,5.8075
2706,5.8075
2707,5.8075
2708,6.9775
2709,6.9775
2710,6.9775
2711,6.9775
2712,8.45875
2713,8.45875
2714,8.45875
2715,8.45875
2716,9.1
2717,9.1
2718,9.1
2719,9.1
2720,8.82875
2721,8.82875
2722,8.82875
2723,8.82875
2724,8.7975
2725,8.7975
2726,8.7975
2727,8.7975
2728,8.43875
2729,8.43875
2730,8.43875
2731,8.43875
2732,8.00375
2733,8.00375
2734,8.00375
2735,8.00375
2736,7.98
2737,7.98
2738,7.98
2739,7.98
2740,8.32
2741,8.32
2742,8.32
2743,8.32
2744,8.25
2745,8.25
2746,8.25
2747,8.25
2748,8.66625
2749,8.66625
2750,8.66625
2751,8.66625
2752,8.93125
2753,8.93125
2754,8.93125
2755,8.93125
2756,9.1025
2757,9.1025
2758,9.1025
2759,9.1025
2760,8.72625
2761,8.72625
2762,8.72625
2763,8.72625
2764,7.43875
2765,7.43875
2766,7.43875
2767,7.43875
2768,6.967499999999999
2769,6.967499999999999
2770,6.967499999999999
2771,6.967499999999999
2772,6.72875
2773,6.72875
2774,6.72875
2775,6.72875
2776,6.1675
2777,6.1675
2778,6.1675
2779,6.1675
2780,5.815
2781,5.815
2782,5.815
2783,5.815
2784,5.795
2785,5.795
2786,5.795
2787,5.795
2788,5.637499999999999
2789,5.637499999999999
2790,5.637499999999999
2791,5.637499999999999
2792,5.35625
2793,5.35625
2794,5.35625
2795,5.35625
2796,5.3425
2797,5.3425
2798,5.3425
2799,5.3425
2800,5.7925
2801,5.7925
2802,5.7925
2803,5.7925
2804,6.51125
2805,6.51125
2806,6.51125
2807,6.51125
2808,8.12375
2809,8.12375
2810,8.12375
2811,8.12375
2812,8.52125
2813,8.52125
2814,8.52125
2815,8.52125
2816,8.345
2817,8.345
2818,8.345
2819,8.345
2820,7.3825
2821,7.3825
2822,7.3825
2823,7.3825
2824,6.62875
2825,6.62875
2826,6.62875
2827,6.62875
2828,6.77375
2829,6.77375
2830,6.77375
2831,6.77375
2832,6.2125
2833,6.2125
2834,6.2125
2835,6.2125
2836,6.695
2837,6.695
2838,6.695
2839,6.695
2840,6.171249999999999
2841,6.171249999999999
2842,6.171249999999999
2843,6.171249999999999
2844,6.58125
2845,6.58125
2846,6.58125
2847,6.58125
2848,7.56125
2849,7.56125
2850,7.56125
2851,7.56125
2852,7.81625
2853,7.81625
2854,7.81625
2855,7.81625
2856,7.41
2857,7.41
2858,7.41
2859,7.41
2860,6.252500000000001
2861,6.252500000000001
2862,6.252500000000001
2863,6.252500000000001
2864,6.37625
2865,6.37625
2866,6.37625
2867,6.37625
2868,6.26
2869,6.26
2870,6.26
2871,6.26
2872,5.8575
2873,5.8575
2874,5.8575
2875,5.8575
2876,5.89625
2877,5.89625
2878,5.89625
2879,5.89625
2880,5.68375
2881,5.68375
2882,5.68375
2883,5.68375
2884,5.67875
2885,5.67875
2886,5.67875
2887,5.67875
2888,5.852500000000001
2889,5.852500000000001
2890,5.852500000000001
2891,5.852500000000001
2892,5.635
2893,5.635
2894,5.635
2895,5.635
2896,6.0875
2897,6.0875
2898,6.0875
2899,6.0875
2900,7.80125
2901,7.80125
2902,7.80125
2903,7.80125
2904,8.9625
2905,8.9625
2906,8.9625
2907,8.9625
2908,9.81125
2909,9.81125
2910,9.81125
2911,9.81125
2912,8.635
2913,8.635
2914,8.635
2915,8.635
2916,8.41875
2917,8.41875
2918,8.41875
2919,8.41875
2920,8.4925
2921,8.4925
2922,8.4925
2923,8.4925
2924,8.35125
2925,8.35125
2926,8.35125
2927,8.35125
2928,8.2775
2929,8.2775
2930,8.2775
2931,8.2775
2932,8.27
2933,8.27
2934,8.27
2935,8.27
2936,8.27
2937,8.27
2938,8.27
2939,8.27
2940,8.16875
2941,8.16875
2942,8.16875
2943,8.16875
2944,8.335
2945,8.335
2946,8.335
2947,8.335
2948,8.3725
2949,8.3725
2950,8.3725
2951,8.3725
2952,8.175
2953,8.175
2954,8.175
2955,8.175
2956,7.487500000000001
2957,7.487500000000001
2958,7.487500000000001
2959,7.487500000000001
2960,6.605
2961,6.605
2962,6.605
2963,6.605
2964,6.42
2965,6.42
2966,6.42
2967,6.42
2968,5.84
2969,5.84
2970,5.84
2971,5.84
2972,5.44375
2973,5.44375
2974,5.44375
2975,5.44375
2976,5.68375
2977,5.68375
2978,5.68375
2979,5.68375
2980,5.387500000000001
2981,5.387500000000001
2982,5.387500000000001
2983,5.387500000000001
2984,5.1375
2985,5.1375
2986,5.1375
2987,5.1375
2988,5.18875
2989,5.18875
2990,5.18875
2991,5.18875
2992,5.72
2993,5.72
2994,5.72
2995,5.72
2996,5.965
2997,5.965
2998,5.965
2999,5.965
3000,6.755
3001,6.755
3002,6.755
3003,6.755
3004,7.0825
3005,7.0825
3006,7.0825
3007,7.0825
3008,6.99125
3009,6.99125
3010,6.99125
3011,6.99125
3012,6.938750000000001
3013,6.938750000000001
3014,6.938750000000001
3015,6.938750000000001
3016,7.112499999999999
3017,7.112499999999999
3018,7.112499999999999
3019,7.112499999999999
3020,7.31375
3021,7.31375
3022,7.31375
3023,7.31375
3024,8.0
3025,8.0
3026,8.0
3027,8.0
3028,8.11625
3029,8.11625
3030,8.11625
3031,8.11625
3032,8.06875
3033,8.06875
3034,8.06875
3035,8.06875
3036,7.98875
3037,7.98875
3038,7.98875
3039,7.98875
3040,8.46375
3041,8.46375
3042,8.46375
3043,8.46375
3044,8.7475
3045,8.7475
3046,8.7475
3047,8.7475
3048,8.4175
3049,8.4175
3050,8.4175
3051,8.4175
3052,7.87375
3053,7.87375
3054,7.87375
3055,7.87375
3056,6.915
3057,6.915
3058,6.915
3059,6.915
3060,6.75125
3061,6.75125
3062,6.75125
3063,6.75125
3064,6.365
3065,6.365
3066,6.365
3067,6.365
3068,6.254999999999999
3069,6.254999999999999
3070,6.254999999999999
3071,6.254999999999999
3072,5.88375
3073,5.88375
3074,5.88375
3075,5.88375
3076,5.7125
3077,5.7125
3078,5.7125
3079,5.7125
3080,5.3925
3081,5.3925
3082,5.3925
3083,5.3925
3084,5.33875
3085,5.33875
3086,5.33875
3087,5.33875
3088,5.324999999999999
3089,5.324999999999999
3090,5.324999999999999
3091,5.324999999999999
3092,5.43375
3093,5.43375
3094,5.43375
3095,5.43375
3096,5.96
3097,5.96
3098,5.96
3099,5.96
3100,6.43375
3101,6.43375
3102,6.43375
3103,6.43375
3104,6.97375
3105,6.97375
3106,6.97375
3107,6.97375
3108,7.4375
3109,7.4375
3110,7.4375
3111,7.4375
3112,7.39375
3113,7.39375
3114,7.39375
3115,7.39375
3116,7.01
3117,7.01
3118,7.01
3119,7.01
3120,6.29125
3121,6.29125
3122,6.29125
3123,6.29125
3124,6.13625
3125,6.13625
3126,6.13625
3127,6.13625
3128,6.075
3129,6.075
3130,6.075
3131,6.075
3132,6.17375
3133,6.17375
3134,6.17375
3135,6.17375
3136,7.1075
3137,7.1075
3138,7.1075
3139,7.1075
3140,7.23875
3141,7.23875
3142,7.23875
3143,7.23875
3144,6.82375
3145,6.82375
3146,6.82375
3147,6.82375
3148,6.30375
3149,6.30375
3150,6.30375
3151,6.30375
3152,6.06
3153,6.06
3154,6.06
3155,6.06
3156,6.06125
3157,6.06125
3158,6.06125
3159,6.06125
3160,5.7575
3161,5.7575
3162,5.7575
3163,5.7575
3164,5.6
3165,5.6
3166,5.6
3167,5.6
3168,5.161249999999999
3169,5.161249999999999
3170,5.161249999999999
3171,5.161249999999999
3172,5.0600000000000005
3173,5.0600000000000005
3174,5.0600000000000005
3175,5.0600000000000005
3176,4.875
3177,4.875
3178,4.875
3179,4.875
3180,4.8625
3181,4.8625
3182,4.8625
3183,4.8625
3184,4.80875
3185,4.80875
3186,4.80875
3187,4.80875
3188,4.985
3189,4.985
3190,4.985
3191,4.985
3192,5.12125
3193,5.12125
3194,5.12125
3195,5.12125
3196,5.475
3197,5.475
3198,5.475
3199,5.475
3200,5.88125
3201,5.88125
3202,5.88125
3203,5.88125
3204,6.16625
3205,6.16625
3206,6.16625
3207,6.16625
3208,6.38875
3209,6.38875
3210,6.38875
3211,6.38875
3212,6.29375
3213,6.29375
3214,6.29375
3215,6.29375
3216,5.88625
3217,5.88625
3218,5.88625
3219,5.88625
3220,5.6425
3221,5.6425
3222,5.6425
3223,5.6425
3224,5.549999999999999
3225,5.549999999999999
3226,5.549999999999999
3227,5.549999999999999
3228,5.72375
3229,5.72375
3230,5.72375
3231,5.72375
3232,6.4925
3233,6.4925
3234,6.4925
3235,6.4925
3236,7.4425
3237,7.4425
3238,7.4425
3239,7.4425
3240,7.2425
3241,7.2425
3242,7.2425
3243,7.2425
3244,6.83625
3245,6.83625
3246,6.83625
3247,6.83625
3248,6.4925
3249,6.4925
3250,6.4925
3251,6.4925
3252,6.38
3253,6.38
3254,6.38
3255,6.38
3256,5.8025
3257,5.8025
3258,5.8025
3259,5.8025
3260,5.4625
3261,5.4625
3262,5.4625
3263,5.4625
3264,5.17125
3265,5.17125
3266,5.17125
3267,5.17125
3268,5.0600000000000005
3269,5.0600000000000005
3270,5.0600000000000005
3271,5.0600000000000005
3272,4.90125
3273,4.90125
3274,4.90125
3275,4.90125
3276,4.81875
3277,4.81875
3278,4.81875
3279,4.81875
3280,5.088749999999999
3281,5.088749999999999
3282,5.088749999999999
3283,5.088749999999999
3284,6.13125
3285,6.13125
3286,6.13125
3287,6.13125
3288,7.58375
3289,7.58375
3290,7.58375
3291,7.58375
3292,7.36625
3293,7.36625
3294,7.36625
3295,7.36625
3296,6.93375
3297,6.93375
3298,6.93375
3299,6.93375
3300,6.018749999999999
3301,6.018749999999999
3302,6.018749999999999
3303,6.018749999999999
3304,5.4325
3305,5.4325
3306,5.4325
3307,5.4325
3308,5.21125
3309,5.21125
3310,5.21125
3311,5.21125
3312,5.05875
3313,5.05875
3314,5.05875
3315,5.05875
3316,5.12625
3317,5.12625
3318,5.12625
3319,5.12625
3320,5.42125
3321,5.42125
3322,5.42125
3323,5.42125
3324,5.477499999999999
3325,5.477499999999999
3326,5.477499999999999
3327,5.477499999999999
3328,6.1325
